adult;budget;id;original_language;original_title;popularity;production_companies_id;production_companies_logo_path;production_companies_name;production_companies_origin_country;revenue;runtime;status;vote_average;vote_count
False;0;527632;en;Hope Springs Eternal;3.312;105165.0;;Gylden Entertainment;;0;78;Released;5.3;18
False;3000000;564766;en;Orphan Horse;3.188;3235.0;;Brookwell-McNamara Entertainment;;0;101;Released;9.1;7
False;3000000;564766;en;Orphan Horse;3.188;78306.0;;SP Entertainments;;0;101;Released;9.1;7
False;0;514558;en;Cynthia;2.127;85878.0;;Girls and Corpses Magazine;;0;89;Released;5.2;6
False;0;514558;en;Cynthia;2.127;86530.0;;Girls and Corpses;;0;89;Released;5.2;6
False;0;539685;es;Rojo;2.863;13449.0;;PUCARA CINE;;0;106;Released;7.0;12
False;0;539685;es;Rojo;2.863;7970.0;/so1bsD7PbaSsFio7gVyW0M3qhsc.png;Bord Cadre Films;CH;0;106;Released;7.0;12
False;0;539685;es;Rojo;2.863;13003.0;;Desvia;BR;0;106;Released;7.0;12
False;0;539685;es;Rojo;2.863;7128.0;;Ecce Films;;0;106;Released;7.0;12
False;0;539685;es;Rojo;2.863;63583.0;;Sutor Kolonko;;0;106;Released;7.0;12
False;0;539685;es;Rojo;2.863;112452.0;;Le Tiró;;0;106;Released;7.0;12
False;0;539685;es;Rojo;2.863;112453.0;;Cine Jempsa;;0;106;Released;7.0;12
False;0;451918;en;Little Woods;3.7;88564.0;/pn3p12IC4Tb0K8reEQyR51pgnvJ.png;Water's End Productions;US;0;105;Released;6.3;16
False;0;451918;en;Little Woods;3.7;7625.0;/kzq4ibnNeZrp00zpBWv3st1QCOh.png;Automatik Entertainment;US;0;105;Released;6.3;16
